

2 ,{(10 9) (5 11)} ,2 ,198 ,22, 22, 0.9999999999954546, 0
2 ,{(8 3) (4 6)} ,3 ,46 ,22, 22, 0.9999999999954546, 0
2 ,{(5 5) (4 8)} ,5 ,11 ,22, 22, 0.9999999999954546, 0
2 ,{(9 7) (3 11)} ,6 ,4 ,22, 22, 0.9999999999954546, 0
2 ,{(9 11) (4 0)} ,8 ,709 ,22, 22, 0.9999999999954546, 0
