

4, {(3  2)  (2  5)  (8  10)  (5  1)}, 0, 13, 22, 22, 0.9999999999954546, 0
4, {(2  5)  (9  7)  (0  5)  (6  11)}, 1, 5, 22, 22, 0.9999999999954546, 0
4, {(7  10)  (1  7)  (5  9)  (3  4)}, 2, 26, 22, 22, 0.9999999999954546, 0
4, {(10  5)  (7  6)  (9  7)  (5  2)}, 3, 61, 22, 22, 0.9999999999954546, 0
4, {(4  9)  (0  9)  (2  3)  (3  11)}, 4, 4, 22, 22, 0.9999999999954546, 0
4, {(0  7)  (11  3)  (2  6)  (2  2)}, 5, 12, 22, 22, 0.9999999999954546, 0
4, {(10  9)  (11  6)  (7  2)  (4  3)}, 6, 138, 22, 22, 0.9999999999954546, 0
4, {(1  7)  (9  6)  (6  10)  (11  0)}, 7, 40, 22, 22, 0.9999999999954546, 0
4, {(11  7)  (7  11)  (5  7)  (2  8)}, 8, 540, 22, 22, 0.9999999999954546, 0
4, {(5  0)  (2  6)  (2  10)  (0  11)}, 9, 95, 22, 22, 0.9999999999954546, 0
